Date,Price
2025-04-30,329.2221374511719
2025-04-30,325.778076171875
2025-04-30,330.0782470703125
2025-04-30,331.3673095703125
2025-04-30,336.63177490234375
2025-04-30,339.48541259765625
2025-04-30,338.993408203125
2025-04-30,346.1570739746094
2025-04-30,349.11895751953125
2025-04-30,350.97869873046875
2025-04-30,352.45477294921875
2025-04-30,354.2850341796875
2025-04-30,345.114013671875
2025-04-30,350.5752868652344
2025-04-30,356.9517517089844
2025-04-30,353.3305358886719
2025-04-30,350.25054931640625
2025-04-30,345.0943298339844
2025-04-30,343.3230895996094
2025-04-30,340.9319152832031
2025-04-30,332.70556640625
2025-04-30,333.82733154296875
2025-04-30,333.1090087890625
2025-04-30,326.0634460449219
2025-04-30,322.33404541015625
2025-04-30,324.1839904785156
2025-04-30,323.04254150390625
2025-04-30,323.68212890625
2025-04-30,324.3414001464844
2025-04-30,322.07818603515625
2025-04-30,323.4754943847656
2025-04-30,321.14337158203125
2025-04-30,316.33154296875
2025-04-30,317.2466735839844
2025-04-30,319.9429016113281
2025-04-30,323.8691101074219
2025-04-30,322.5997314453125
2025-04-30,324.72515869140625
2025-04-30,322.1667785644531
2025-04-30,321.50750732421875
2025-04-30,322.2257995605469
2025-04-30,327.775634765625
2025-04-30,323.81988525390625
2025-04-30,322.5210266113281
2025-04-30,325.325439453125
2025-04-30,323.1015625
2025-04-30,323.8002014160156
2025-04-30,320.8481750488281
2025-04-30,323.2294921875
2025-04-30,325.8371276855469
2025-04-30,330.2257995605469
2025-04-30,340.24310302734375
2025-04-30,354.8163757324219
2025-04-30,352.080810546875
2025-04-30,350.3391418457031
2025-04-30,342.0733947753906
2025-04-30,343.7036437988281
2025-04-30,340.0479431152344
2025-04-30,332.0153503417969
2025-04-30,340.1763610839844
2025-04-30,346.2823791503906
2025-04-30,340.40362548828125
2025-04-30,337.6273193359375
2025-04-30,342.05364990234375
2025-04-30,327.5494689941406
2025-04-30,317.0270080566406
2025-04-30,313.0057067871094
2025-04-30,322.53033447265625
2025-04-30,321.8979187011719
2025-04-30,332.1338806152344
2025-04-30,334.208740234375
2025-04-30,332.0054626464844
2025-04-30,334.74224853515625
2025-04-30,333.5467224121094
2025-04-30,341.5003967285156
2025-04-30,339.3662109375
2025-04-30,340.5221862792969
2025-04-30,339.1883544921875
2025-04-30,338.8623352050781
2025-04-30,338.2596130371094
2025-04-30,344.2371826171875
2025-04-30,346.9542236328125
2025-04-30,346.9147033691406
2025-04-30,344.0296936035156
2025-04-30,347.428466796875
2025-04-30,351.8350830078125
2025-04-30,336.1650085449219
2025-04-30,332.7168273925781
2025-04-30,329.56500244140625
2025-04-30,325.415283203125
2025-04-30,330.0392761230469
2025-04-30,330.1578369140625
2025-04-30,330.9877624511719
2025-04-30,335.5129089355469
2025-04-30,341.1742858886719
2025-04-30,343.79254150390625
2025-04-30,349.4539489746094
2025-04-30,350.8668212890625
2025-04-30,368.83892822265625
2025-04-30,364.4027099609375
2025-04-30,366.724609375
2025-04-30,381.3077697753906
2025-04-30,373.7197570800781
2025-04-30,386.2775573730469
2025-04-30,386.3961181640625
2025-04-30,386.4356384277344
2025-04-30,387.6904296875
2025-04-30,389.33050537109375
2025-04-30,386.406005859375
2025-04-30,392.3341369628906
2025-04-30,393.480224609375
2025-04-30,383.3134765625
2025-04-30,391.4449157714844
2025-04-30,391.8895263671875
2025-04-30,397.205078125
2025-04-30,389.23175048828125
2025-04-30,383.3431396484375
2025-04-30,388.90570068359375
2025-04-30,389.7652893066406
2025-04-30,389.142822265625
2025-04-30,387.189453125
2025-04-30,385.1864318847656
2025-04-30,382.4794616699219
2025-04-30,383.7982482910156
2025-04-30,382.7174377441406
2025-04-30,387.3183288574219
2025-04-30,384.2444763183594
2025-04-30,376.04412841796875
2025-04-30,373.02978515625
2025-04-30,376.43084716796875
2025-04-30,373.3470764160156
2025-04-30,380.13934326171875
2025-04-30,413.3669738769531
2025-04-30,404.77001953125
2025-04-30,390.0550842285156
2025-04-30,393.1983642578125
2025-04-30,389.6981201171875
2025-04-30,383.80816650390625
2025-04-30,384.095703125
2025-04-30,380.8334655761719
2025-04-30,381.22015380859375
2025-04-30,379.10809326171875
2025-04-30,378.28509521484375
2025-04-30,386.3069152832031
2025-04-30,394.1403503417969
2025-04-30,402.2315979003906
2025-04-30,404.3932189941406
2025-04-30,400.29803466796875
2025-04-30,402.6877136230469
2025-04-30,399.1180725097656
2025-04-30,395.89544677734375
2025-04-30,396.1433410644531
2025-04-30,391.6515197753906
2025-04-30,391.7010803222656
2025-04-30,395.89544677734375
2025-04-30,385.1170654296875
2025-04-30,385.5929870605469
2025-04-30,377.5711669921875
2025-04-30,377.303466796875
2025-04-30,375.7268371582031
2025-04-30,372.6331481933594
2025-04-30,360.8235168457031
2025-04-30,357.33319091796875
2025-04-30,362.9554138183594
2025-04-30,362.3108825683594
2025-04-30,364.4725036621094
2025-04-30,364.02630615234375
2025-04-30,361.7853088378906
2025-04-30,359.9509582519531
2025-04-30,359.7030334472656
2025-04-30,356.7381896972656
2025-04-30,360.724365234375
2025-04-30,361.1308898925781
2025-04-30,359.9410095214844
2025-04-30,358.02728271484375
2025-04-30,348.0421142578125
2025-04-30,359.4452209472656
2025-04-30,368.43878173828125
2025-04-30,371.7308349609375
2025-04-30,377.34307861328125
2025-04-30,382.7669982910156
2025-04-30,396.45111083984375
2025-04-30,395.7046813964844
2025-04-30,404.45257568359375
2025-04-30,405.67669677734375
2025-04-30,393.0873107910156
2025-04-30,388.4197998046875
2025-04-30,391.345703125
