Date,Price
2025-04-30,58.68562698364258
2025-04-30,58.19122314453125
2025-04-30,59.04159927368164
2025-04-30,59.150367736816406
2025-04-30,59.199806213378906
2025-04-30,59.94141387939453
2025-04-30,59.62499237060547
2025-04-30,59.97029113769531
2025-04-30,60.009979248046875
2025-04-30,59.940521240234375
2025-04-30,59.394798278808594
2025-04-30,59.36503601074219
2025-04-30,63.512550354003906
2025-04-30,64.14757537841797
2025-04-30,63.68122482299805
2025-04-30,64.64369201660156
2025-04-30,64.74290466308594
2025-04-30,64.33609008789062
2025-04-30,64.87190246582031
2025-04-30,64.5345458984375
2025-04-30,64.41547393798828
2025-04-30,64.38571166992188
2025-04-30,65.24894714355469
2025-04-30,65.30847930908203
2025-04-30,66.0824203491211
2025-04-30,66.568603515625
2025-04-30,66.62814331054688
2025-04-30,65.36801147460938
2025-04-30,66.43962097167969
2025-04-30,66.21141052246094
2025-04-30,65.794677734375
2025-04-30,66.181640625
2025-04-30,66.49915313720703
2025-04-30,66.89604187011719
2025-04-30,67.07464599609375
2025-04-30,67.4814682006836
2025-04-30,67.38223266601562
2025-04-30,68.36454010009766
2025-04-30,66.89604187011719
2025-04-30,67.75929260253906
2025-04-30,67.35247039794922
2025-04-30,67.18379211425781
2025-04-30,66.9555892944336
2025-04-30,67.5409927368164
2025-04-30,67.70967102050781
2025-04-30,69.49568939208984
2025-04-30,69.13848114013672
2025-04-30,69.35677337646484
2025-04-30,69.8628158569336
2025-04-30,69.25755310058594
2025-04-30,68.70189666748047
2025-04-30,69.06902313232422
2025-04-30,69.4460678100586
2025-04-30,70.47799682617188
2025-04-30,70.2696304321289
2025-04-30,70.2001724243164
2025-04-30,69.83304595947266
2025-04-30,70.1009521484375
2025-04-30,70.05133056640625
2025-04-30,69.47583770751953
2025-04-30,69.23770141601562
2025-04-30,69.07894897460938
2025-04-30,68.65229797363281
2025-04-30,68.10655975341797
2025-04-30,69.24762725830078
2025-04-30,67.92797088623047
2025-04-30,67.0647201538086
2025-04-30,67.21356201171875
2025-04-30,66.39000701904297
2025-04-30,67.13418579101562
2025-04-30,67.42192840576172
2025-04-30,68.16609954833984
2025-04-30,67.60053253173828
2025-04-30,68.12641143798828
2025-04-30,72.61128997802734
2025-04-30,73.08692169189453
2025-04-30,73.3555908203125
2025-04-30,74.17153930664062
2025-04-30,74.8680648803711
2025-04-30,75.20639038085938
2025-04-30,75.32579040527344
2025-04-30,75.65416717529297
2025-04-30,75.75366973876953
2025-04-30,75.70392608642578
2025-04-30,76.042236328125
2025-04-30,76.84823608398438
2025-04-30,76.78853607177734
2025-04-30,76.8581771850586
2025-04-30,76.5795669555664
2025-04-30,76.26115417480469
2025-04-30,76.95769500732422
2025-04-30,78.42042541503906
2025-04-30,78.45027160644531
2025-04-30,79.26622772216797
2025-04-30,80.20156860351562
2025-04-30,80.16177368164062
2025-04-30,78.21145629882812
2025-04-30,78.63933563232422
2025-04-30,77.65422821044922
2025-04-30,78.66918182373047
2025-04-30,79.93290710449219
2025-04-30,80.27122497558594
2025-04-30,80.99761962890625
2025-04-30,79.52493286132812
2025-04-30,79.38562774658203
2025-04-30,80.35083770751953
2025-04-30,80.8682632446289
2025-04-30,80.03241729736328
2025-04-30,80.03241729736328
2025-04-30,80.5398941040039
2025-04-30,78.70899200439453
2025-04-30,79.31597900390625
2025-04-30,80.0025634765625
2025-04-30,79.21647644042969
2025-04-30,79.70404815673828
2025-04-30,79.89311218261719
2025-04-30,81.24638366699219
2025-04-30,80.81851196289062
2025-04-30,80.49014282226562
2025-04-30,80.90806579589844
2025-04-30,80.41053771972656
2025-04-30,81.61455535888672
2025-04-30,82.8583755493164
2025-04-30,82.6295166015625
2025-04-30,82.10214233398438
2025-04-30,82.34095001220703
2025-04-30,81.296142578125
2025-04-30,80.9876708984375
2025-04-30,81.5448989868164
2025-04-30,81.78372192382812
2025-04-30,82.04242706298828
2025-04-30,83.26634979248047
2025-04-30,83.02754211425781
2025-04-30,83.43550872802734
2025-04-30,84.4106674194336
2025-04-30,83.79373168945312
2025-04-30,84.56987762451172
2025-04-30,85.07736206054688
2025-04-30,84.05244445800781
2025-04-30,83.83353424072266
2025-04-30,83.66437530517578
2025-04-30,86.17192077636719
2025-04-30,86.7490463256836
2025-04-30,87.95306396484375
2025-04-30,89.99293518066406
2025-04-30,89.05758666992188
2025-04-30,90.85863494873047
2025-04-30,91.42581176757812
2025-04-30,92.04275512695312
2025-04-30,92.18206024169922
2025-04-30,93.04776000976562
2025-04-30,93.98310852050781
2025-04-30,94.82891845703125
2025-04-30,95.2269287109375
2025-04-30,93.36617279052734
2025-04-30,94.0826187133789
2025-04-30,94.49059295654297
2025-04-30,93.62488555908203
2025-04-30,93.99188995361328
2025-04-30,94.61019134521484
2025-04-30,95.15868377685547
2025-04-30,93.29380798339844
2025-04-30,93.14421844482422
2025-04-30,91.98738861083984
2025-04-30,90.10256958007812
2025-04-30,92.42618560791016
2025-04-30,92.535888671875
2025-04-30,91.40898132324219
2025-04-30,90.32196807861328
2025-04-30,90.10256958007812
2025-04-30,89.75352478027344
2025-04-30,90.53138732910156
2025-04-30,91.17961120605469
2025-04-30,90.5613021850586
2025-04-30,91.54859924316406
2025-04-30,92.74530792236328
2025-04-30,91.27933502197266
2025-04-30,90.54136657714844
2025-04-30,91.08985137939453
2025-04-30,91.04997253417969
2025-04-30,91.68821716308594
2025-04-30,92.8250961303711
2025-04-30,92.97468566894531
2025-04-30,93.55309295654297
2025-04-30,94.50049591064453
2025-04-30,97.13326263427734
