Date,Close/Last,Volume,Open,High,Low
09/26/2024,$7.76,27429420,$7.83,$7.87,$7.68
09/25/2024,$7.73,26123120,$7.85,$7.88,$7.71
09/24/2024,$7.83,47198610,$7.96,$7.97,$7.58
09/23/2024,$7.92,31399960,$8.12,$8.13,$7.91
09/20/2024,$8.05,36453860,$8.135,$8.22,$8.01
09/19/2024,$8.19,58745550,$8.44,$8.46,$8.13
09/18/2024,$8.11,63736850,$8.10,$8.53,$8.04
09/17/2024,$8.12,49071840,$8.20,$8.28,$8.06
09/16/2024,$8.06,44920350,$7.74,$8.08,$7.63
09/13/2024,$7.74,45043880,$7.52,$7.74,$7.52
09/12/2024,$7.46,39131930,$7.29,$7.51,$7.24
09/11/2024,$7.31,42877800,$7.02,$7.35,$6.9501
09/10/2024,$7.05,57932190,$7.16,$7.1691,$6.75
09/09/2024,$7.08,33004180,$7.04,$7.21,$7.01
09/06/2024,$7.01,46372030,$7.29,$7.40,$6.92
09/05/2024,$7.26,37429490,$7.55,$7.64,$7.24
09/04/2024,$7.48,34795210,$7.41,$7.76,$7.41
09/03/2024,$7.53,43359240,$7.89,$7.9199,$7.48
08/30/2024,$7.99,40858720,$8.11,$8.23,$7.81
08/29/2024,$8.03,84954500,$7.65,$8.30,$7.64
08/28/2024,$7.49,33583080,$7.70,$7.73,$7.40
08/27/2024,$7.77,27703680,$7.58,$7.89,$7.54
08/26/2024,$7.67,31511440,$7.61,$7.79,$7.5503
08/23/2024,$7.52,52448440,$7.21,$7.56,$7.185
08/22/2024,$7.19,29843230,$7.32,$7.34,$7.18
08/21/2024,$7.30,38849720,$7.40,$7.4351,$7.13
08/20/2024,$7.37,42987570,$7.39,$7.515,$7.28
08/19/2024,$7.46,51562160,$7.11,$7.50,$7.09
08/16/2024,$7.00,24474920,$6.90,$7.08,$6.89
08/15/2024,$6.91,36188890,$6.74,$6.96,$6.69
08/14/2024,$6.61,22578400,$6.75,$6.78,$6.56
08/13/2024,$6.64,26015020,$6.50,$6.65,$6.49
08/12/2024,$6.48,26316830,$6.62,$6.67,$6.47
08/09/2024,$6.64,19048610,$6.62,$6.73,$6.55
08/08/2024,$6.64,27594770,$6.46,$6.71,$6.41
08/07/2024,$6.32,32106720,$6.60,$6.75,$6.31
08/06/2024,$6.43,41670340,$6.62,$6.62,$6.3901
08/05/2024,$6.54,65657370,$6.03,$6.79,$6.01
08/02/2024,$6.65,63300910,$6.90,$6.95,$6.59
08/01/2024,$7.16,50282640,$7.57,$7.66,$7.07
07/31/2024,$7.54,66168200,$7.48,$7.83,$7.26
07/30/2024,$7.42,90519350,$7.58,$7.95,$7.10
07/29/2024,$7.33,65272600,$7.46,$7.52,$7.23
07/26/2024,$7.41,29482390,$7.48,$7.50,$7.29
07/25/2024,$7.27,35574210,$7.00,$7.41,$7.00
07/24/2024,$7.10,34636120,$7.33,$7.50,$7.09
07/23/2024,$7.43,23486310,$7.50,$7.66,$7.42
07/22/2024,$7.54,38964560,$7.59,$7.6399,$7.33
07/19/2024,$7.47,33123270,$7.50,$7.61,$7.31
07/18/2024,$7.53,56454350,$7.87,$8.06,$7.49
07/17/2024,$7.84,65800510,$7.572,$7.91,$7.572
07/16/2024,$7.75,63079540,$7.44,$7.82,$7.345
07/15/2024,$7.33,57035740,$7.06,$7.43,$7.01
07/12/2024,$6.97,37128340,$6.89,$7.00,$6.81
07/11/2024,$6.77,46656280,$6.80,$6.93,$6.68
07/10/2024,$6.57,37482310,$6.42,$6.62,$6.32
07/09/2024,$6.38,40564830,$6.35,$6.38,$6.15
07/08/2024,$6.35,22763730,$6.485,$6.53,$6.35
07/05/2024,$6.47,15639660,$6.48,$6.51,$6.38
07/03/2024,$6.52,15364300,$6.48,$6.55,$6.415
07/02/2024,$6.45,26977370,$6.43,$6.48,$6.29
07/01/2024,$6.43,30828130,$6.60,$6.67,$6.415
06/28/2024,$6.61,30002050,$6.60,$6.65,$6.53
06/27/2024,$6.54,18808010,$6.41,$6.54,$6.36
06/26/2024,$6.46,18400200,$6.40,$6.48,$6.36
06/25/2024,$6.45,19627210,$6.54,$6.54,$6.41
06/24/2024,$6.54,32286940,$6.32,$6.57,$6.30
06/21/2024,$6.32,34537250,$6.30,$6.35,$6.20
06/20/2024,$6.32,31396870,$6.42,$6.45,$6.26
06/18/2024,$6.42,28420220,$6.46,$6.60,$6.39
06/17/2024,$6.46,45193320,$6.46,$6.4897,$6.30
06/14/2024,$6.46,75531410,$6.71,$6.765,$6.43
06/13/2024,$6.80,51888310,$7.10,$7.13,$6.77
06/12/2024,$7.07,57027260,$7.17,$7.4277,$7.05
06/11/2024,$7.00,20066560,$7.00,$7.0384,$6.90
06/10/2024,$7.03,20847990,$6.90,$7.07,$6.88
06/07/2024,$6.99,26082310,$6.92,$7.05,$6.865
06/06/2024,$7.08,26131010,$6.90,$7.09,$6.84
06/05/2024,$6.91,32061470,$6.77,$6.94,$6.72
06/04/2024,$6.72,27546410,$6.75,$6.86,$6.71
06/03/2024,$6.77,31596700,$6.97,$6.99,$6.75
05/31/2024,$6.90,28216950,$6.95,$6.9895,$6.76
05/30/2024,$6.91,21911380,$6.84,$6.93,$6.81
05/29/2024,$6.85,26240370,$6.78,$6.85,$6.685
05/28/2024,$6.89,31435870,$6.99,$7.05,$6.87
05/24/2024,$6.92,21665890,$6.87,$7.00,$6.87
05/23/2024,$6.83,53003950,$7.04,$7.0696,$6.77
05/22/2024,$7.02,28018420,$7.06,$7.14,$6.97
05/21/2024,$7.08,24500730,$7.15,$7.20,$7.05
05/20/2024,$7.19,20605840,$7.25,$7.29,$7.17
05/17/2024,$7.28,36606010,$7.15,$7.42,$7.12
05/16/2024,$7.12,28904980,$7.23,$7.30,$7.11
05/15/2024,$7.27,35185390,$7.63,$7.63,$7.21
05/14/2024,$7.47,74991930,$7.21,$7.64,$7.20
05/13/2024,$7.11,55263990,$7.03,$7.32,$7.00
05/10/2024,$6.94,29080760,$7.05,$7.09,$6.92
05/09/2024,$7.06,22463500,$7.08,$7.13,$6.99
05/08/2024,$7.05,29637550,$6.98,$7.085,$6.9298
05/07/2024,$7.06,31025580,$7.12,$7.19,$7.03
05/06/2024,$7.16,50016580,$7.055,$7.27,$7.03
05/03/2024,$6.96,56617990,$7.13,$7.24,$6.88
05/02/2024,$6.99,45473410,$7.03,$7.11,$6.8603
05/01/2024,$6.92,68347680,$6.70,$7.18,$6.65
04/30/2024,$6.78,78411590,$6.88,$6.89,$6.61
04/29/2024,$7.045,149660200,$7.37,$7.45,$7.00
04/26/2024,$7.87,88630970,$7.698,$7.90,$7.58
04/25/2024,$7.59,47658780,$7.42,$7.60,$7.26
04/24/2024,$7.60,39726800,$7.605,$7.68,$7.46
04/23/2024,$7.58,40321470,$7.24,$7.59,$7.22
04/22/2024,$7.25,31327420,$7.17,$7.29,$7.105
04/19/2024,$7.11,36870030,$7.08,$7.28,$7.05
04/18/2024,$7.13,34419080,$7.16,$7.38,$7.07
04/17/2024,$7.16,29625580,$7.23,$7.34,$7.12
04/16/2024,$7.20,34200480,$7.045,$7.285,$6.97
04/15/2024,$7.12,33759430,$7.33,$7.42,$7.08
04/12/2024,$7.33,36704140,$7.56,$7.60,$7.30
04/11/2024,$7.64,28651660,$7.57,$7.64,$7.43
04/10/2024,$7.56,53826070,$7.65,$7.80,$7.4802
04/09/2024,$7.89,46553980,$7.82,$7.94,$7.73
04/08/2024,$7.76,56858150,$7.51,$7.77,$7.50
04/05/2024,$7.40,29257910,$7.30,$7.46,$7.25
04/04/2024,$7.31,49594110,$7.65,$7.71,$7.27
