Date,Price
2025-04-30,162.00546264648438
2025-04-30,163.080322265625
2025-04-30,165.82717895507812
2025-04-30,166.44424438476562
2025-04-30,167.30015563964844
2025-04-30,170.43515014648438
2025-04-30,168.57406616210938
2025-04-30,169.15130615234375
2025-04-30,167.84751892089844
2025-04-30,168.33517456054688
2025-04-30,169.52947998046875
2025-04-30,171.6891632080078
2025-04-30,173.3511962890625
2025-04-30,175.22227478027344
2025-04-30,176.07818603515625
2025-04-30,177.00375366210938
2025-04-30,175.54075622558594
2025-04-30,172.72422790527344
2025-04-30,174.15736389160156
2025-04-30,175.56065368652344
2025-04-30,175.0630340576172
2025-04-30,171.29107666015625
2025-04-30,171.67919921875
2025-04-30,172.3460235595703
2025-04-30,172.96307373046875
2025-04-30,174.57537841796875
2025-04-30,175.88906860351562
2025-04-30,173.6298828125
2025-04-30,174.37716674804688
2025-04-30,175.98135375976562
2025-04-30,177.14710998535156
2025-04-30,174.52662658691406
2025-04-30,176.15072631835938
2025-04-30,176.59912109375
2025-04-30,174.45687866210938
2025-04-30,175.66250610351562
2025-04-30,178.98048400878906
2025-04-30,178.5719451904297
2025-04-30,183.36456298828125
2025-04-30,183.21510314941406
2025-04-30,184.73956298828125
2025-04-30,181.49134826660156
2025-04-30,182.32830810546875
2025-04-30,184.5701904296875
2025-04-30,185.14810180664062
2025-04-30,189.9108123779297
2025-04-30,188.34646606445312
2025-04-30,188.29664611816406
2025-04-30,190.48870849609375
2025-04-30,184.89898681640625
2025-04-30,184.4008026123047
2025-04-30,185.8555145263672
2025-04-30,183.25494384765625
2025-04-30,180.36544799804688
2025-04-30,177.0474853515625
2025-04-30,177.017578125
2025-04-30,181.01309204101562
2025-04-30,181.1326446533203
2025-04-30,172.0057830810547
2025-04-30,166.6751251220703
2025-04-30,166.39613342285156
2025-04-30,168.9169921875
2025-04-30,169.6742401123047
2025-04-30,170.91969299316406
2025-04-30,170.1425323486328
2025-04-30,166.057373046875
2025-04-30,158.6741485595703
2025-04-30,157.71762084960938
2025-04-30,158.36526489257812
2025-04-30,161.444091796875
2025-04-30,163.0781707763672
2025-04-30,161.7031707763672
2025-04-30,163.56640625
2025-04-30,159.79010009765625
2025-04-30,160.7167510986328
2025-04-30,162.37074279785156
2025-04-30,166.0673370361328
2025-04-30,166.5754852294922
2025-04-30,165.2502899169922
2025-04-30,163.2077178955078
2025-04-30,165.0211181640625
2025-04-30,165.55917358398438
2025-04-30,164.0845184326172
2025-04-30,162.2611541748047
2025-04-30,161.19500732421875
2025-04-30,162.7892303466797
2025-04-30,156.79100036621094
2025-04-30,155.88427734375
2025-04-30,156.6714324951172
2025-04-30,150.374267578125
2025-04-30,148.368896484375
2025-04-30,148.31900024414062
2025-04-30,150.8132781982422
2025-04-30,154.33517456054688
2025-04-30,157.09881591796875
2025-04-30,157.6974334716797
2025-04-30,158.95455932617188
2025-04-30,159.44342041015625
2025-04-30,161.76808166503906
2025-04-30,163.21475219726562
2025-04-30,161.47874450683594
2025-04-30,161.917724609375
2025-04-30,161.11956787109375
2025-04-30,162.35671997070312
2025-04-30,163.5739288330078
2025-04-30,165.46957397460938
2025-04-30,166.60696411132812
2025-04-30,165.47955322265625
2025-04-30,165.47955322265625
2025-04-30,166.67678833007812
2025-04-30,162.6061553955078
2025-04-30,164.00294494628906
2025-04-30,161.4887237548828
2025-04-30,161.70822143554688
2025-04-30,162.8655548095703
2025-04-30,164.5816192626953
2025-04-30,165.08047485351562
2025-04-30,164.78114318847656
2025-04-30,162.55625915527344
2025-04-30,163.04515075683594
2025-04-30,163.69366455078125
2025-04-30,164.76119995117188
2025-04-30,162.4066162109375
2025-04-30,162.34674072265625
2025-04-30,164.89089965820312
2025-04-30,166.3375701904297
2025-04-30,169.29078674316406
2025-04-30,174.059814453125
2025-04-30,170.71751403808594
2025-04-30,170.89707946777344
2025-04-30,168.851806640625
2025-04-30,169.35064697265625
2025-04-30,176.10511779785156
2025-04-30,180.33538818359375
2025-04-30,177.94090270996094
2025-04-30,179.93630981445312
2025-04-30,181.20339965820312
2025-04-30,178.4696807861328
2025-04-30,175.17726135253906
2025-04-30,172.09434509277344
2025-04-30,174.8979034423828
2025-04-30,177.71141052246094
2025-04-30,175.5763397216797
2025-04-30,167.2454833984375
2025-04-30,164.38206481933594
2025-04-30,167.26544189453125
2025-04-30,168.73207092285156
2025-04-30,168.84181213378906
2025-04-30,168.5624542236328
2025-04-30,171.0966339111328
2025-04-30,170.9469757080078
2025-04-30,173.9700164794922
2025-04-30,172.24400329589844
2025-04-30,174.30926513671875
2025-04-30,175.1682586669922
2025-04-30,184.9569854736328
2025-04-30,195.1752166748047
2025-04-30,191.7391815185547
2025-04-30,189.6016387939453
2025-04-30,196.43377685546875
2025-04-30,195.1951904296875
2025-04-30,188.18325805664062
2025-04-30,188.2931365966797
2025-04-30,191.18980407714844
2025-04-30,194.40611267089844
2025-04-30,195.8843994140625
2025-04-30,195.375
2025-04-30,192.5382537841797
2025-04-30,191.02000427246094
2025-04-30,189.08224487304688
2025-04-30,189.2120819091797
2025-04-30,191.56936645507812
2025-04-30,196.64352416992188
2025-04-30,195.26512145996094
2025-04-30,193.7268829345703
2025-04-30,191.81907653808594
2025-04-30,190.79026794433594
2025-04-30,189.4418182373047
2025-04-30,195.32504272460938
2025-04-30,192.68807983398438
2025-04-30,195.77452087402344
2025-04-30,197.82217407226562
2025-04-30,198.1417999267578
2025-04-30,197.7522430419922
2025-04-30,199.9796905517578
2025-04-30,191.58934020996094
2025-04-30,195.07533264160156
